year,team,id,position,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,status,sportsdata_id,height,rotoworld_id,rotowire_id,draft_round,weight,college,espn_id,jersey,birthdate,nfl_id,draft_pick
2021,FA,11250,TE,"Eifert, Tyler",CIN,2013,508968,EiferTy85,1691608,,26644,,14ecf9dd-3a77-4847-8e62-407cd1182f1c,78,8408,8782,1,255,Notre Dame,15788,88,652770000,tylereifert/2540148,21
2021,NYG,11252,TE,"Toilolo, Levine",ATL,2013,503205,LevineToilolo,1685990,,26756,,67d56171-7522-430c-b7d9-8f7e2b6624d3,80,8414,8789,4,268,Stanford,15980,85,680850000,levinetoilolo/2540203,36
2021,FA,11257,TE,"McDonald, Vance",SFO,2013,494969,VMcDonald89,1673357,,26678,,8f24a248-b328-43ec-8677-67600e42a8f7,76,8413,8785,2,267,Rice,15853,89,645253200,vancemcdonald/2540215,23
2021,FA,11261,DE,"Moore, Damontre",NYG,2013,558567,tmoore94,1737651,,26704,,03af0e0d-a443-4b09-9ab5-4f2695248346,76,8424,8654,3,260,Texas A&M,15858,99,716187600,damontremoore/2540138,19
2021,KCC,11262,DE,"Okafor, Alex",ARI,2013,492778,aokafor57,1664175,,26726,,b200f413-296d-49f3-9ef2-f60e21c2f5fd,76,8428,8656,4,261,Texas,15976,97,665989200,alexokafor/2539319,6
2021,FA,11263,DE,"Jordan, Dion",MIA,2013,459199,dionj95,1631835,,26626,,94ee954f-baf6-489c-b50f-3b60b2506f33,78,8384,8658,1,284,Oregon,15800,95,636613200,dionjordan/2539288,3
2021,TBB,11265,DT,"Gholston, William",TBB,2013,557359,WILL_GHOLSTON2,1737134,,26749,,a0557106-4517-4516-a5e7-d46cba52fe44,78,8545,8664,4,281,Michigan State,16019,92,680936400,williamgholston/2540176,29
2021,FA,11267,DE,"Ansah, Ezekiel",DET,2013,558874,ZiggyAnsah,1765317,,26628,,436e0e45-f07a-4674-b21f-4fd8e1f24583,77,8385,8657,1,275,BYU,15785,98,612421200,ezekielansah/2539931,5
2021,FA,11272,DT,"Jones, Datone",GBP,2013,461736,IAM_Dat_One,1631952,,26649,,3258dbca-9194-4fd7-bc2b-8440c73d0d9c,76,8426,8660,1,285,UCLA,15798,96,648795600,datonejones/2539325,26
2021,PIT,11273,DE,"Simon, John",BAL,2013,509112,johnesimon54,1664625,,26752,,25a4ae85-e94b-4db1-b939-4c96f24ead11,74,8547,8711,4,260,Ohio State,16010,55,655880400,johnsimon/2539280,32
2021,CHI,11274,DT,"Hunt, Margus",CIN,2013,496205,Margus_Hunt,1724952,,26676,,19269eae-f3f2-47ac-b755-843489f29f65,80,8427,,2,295,UCLA,15844,93,553237200,margushunt/2539310,21
2021,FA,11278,DT,"Jones, Abry",FA,2013,512122,JUSTAB3,1664267,,27104,,ecacc01a-e71d-4028-9bb7-37fcee0f1708,76,8896,9107,,318,Georgia,16376,95,684306000,abryjones/2539230,
2021,BUF,11280,DT,"Lotulelei, Star",CAR,2013,543761,BigMollie_Star,1752635,,26637,,2d19098b-f154-4b28-976d-79182af014df,74,8431,8668,1,315,Utah,15802,98,630133200,starlotulelei/2539329,14
2021,LVR,11281,DT,"Hankins, Johnathan",NYG,2013,553681,,1759559,,26672,,9d53adf2-4c3f-48a4-b7f8-6bb7f207c1f8,75,8433,8669,2,335,Ohio State,15841,97,701931600,johnathanhankins/2540147,17
2021,FA,11282,DT,"Spence, Akeem",TBB,2013,508581,AkeemSpence,1691215,,26723,,10969a29-e4ca-47d3-9100-0017774f2cc2,73,8527,8676,4,303,Illinois,15958,93,691390800,akeemspence/2540201,3
2021,MIN,11283,DT,"Richardson, Sheldon",NYJ,2013,605269,Godforshort,1860858,,26636,,81e211e1-547a-4475-bcf6-8c8ffde057f5,75,8314,8670,1,294,Missouri,15811,90,659941200,sheldonrichardson/2540142,13
2021,FA,11285,DT,"Williams, Sylvester",DEN,2013,592507,Sylwil92,1824167,,26651,,d15dacdb-17c6-4010-83d1-e332f9610422,74,8432,8675,1,328,North Carolina,15816,96,596091600,sylvesterwilliams/2539270,28
2021,MIA,11286,DT,"Jenkins, John",NOS,2013,607087,jenkinsjohn6,1877278,,26705,,60d48e85-931c-45dc-b62f-024503a2e09b,75,8437,8672,3,360,Georgia,15846,62,616136400,johnjenkins/2539231,20
2021,FA,11292,LB,"Te'o, Manti",SDC,2013,509559,,1697293,,26661,,82505f2b-7b63-48d1-a715-a197ae3a32c3,73,8442,8693,2,241,Notre Dame,15867,51,664866000,mantite'o/2539277,6
2021,CHI,11293,LB,"Ogletree, Alec",FA,2013,552990,B_easy_uga9,1737114,,26653,,b94f3978-ba88-428a-924b-3fbfdf04b058,73,8383,8695,1,250,Georgia,15806,44,685774800,alecogletree/2540143,30
2021,FA,11295,DE,"Mingo, Barkevious",CLE,2013,498975,keke_mingo,1679974,,26629,,92503804-7aff-4f22-adca-421800786179,77,8381,8708,1,235,LSU,15805,50,655016400,barkeviousmingo/2540140,6
2021,WAS,11299,LB,"Bostic, Jon",CHI,2013,495460,JonBostic,1664202,,26673,,a76abacb-2309-477c-b075-ec05ccf938ae,73,8501,8696,2,245,Florida,15827,59,673419600,jonbostic/2539978,18
2021,FA,11308,LB,"Alonso, Kiko",BUF,2013,459190,Kiko__Alonso,1631825,,26669,,1b0234dc-a434-4c31-bb41-6457c068a0fa,75,8445,8698,2,239,Oregon,15819,54,650610000,kikoalonso/2539935,14
2021,TBB,11310,LB,"Minter, Kevin",ARI,2013,494295,Kmint_46,1664390,,26668,,186014e2-3430-4510-867f-a7013daf0bb8,72,8443,8694,2,246,LSU,15856,51,660200400,kevinminter/2540159,13
2021,LVR,11312,CB,"Trufant, Desmond",ATL,2013,513547,DesmondTrufant,1664486,,26645,,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,72,8447,8641,1,190,Washington,15812,31,652942800,desmondtrufant/2539334,22
2021,KCC,11313,S,"Mathieu, Tyrann",ARI,2013,540520,Mathieu_Era,1737333,,26692,,8c8b7d6e-6ed8-4a10-8ae9-b50300bd766b,69,8387,8593,3,190,LSU,15851,32,705733200,tyrannmathieu/2540180,7
2021,IND,11314,CB,"Rhodes, Xavier",MIN,2013,509368,XavierRhodes29_,1665147,,26648,,81a5c010-2e89-4b65-a924-015cf4ea3f94,73,8386,8637,1,218,Florida State,15810,27,645771600,xavierrhodes/2540155,25
2021,NYG,11316,S,"Ryan, Logan",NEP,2013,511881,RealLoganRyan,1664604,,26706,,e829aa7e-04a7-425a-9717-c334ca9febe9,71,8516,8640,3,195,Rutgers,15861,26,666075600,loganryan/2540162,21
2021,BUF,11317,S,"Poyer, Jordan",PHI,2013,498183,J_Poy33,1665374,,26841,,95fab6fa-3ee1-47d0-93ad-c7ff41744be7,72,8448,8639,7,191,Oregon State,15979,21,672555600,jordanpoyer/2539290,12
2021,FA,11318,CB,"Taylor, Jamar",MIA,2013,449732,JTAY22_619,1681960,,26677,,226723b9-fddf-45ca-8245-d8cc5442c400,71,8493,8644,2,192,Boise State,15866,47,654584400,jamartaylor/2539932,22
2021,FA,11323,S,"Reid, Eric",SFO,2013,540523,E_Reid35,1737133,,26641,,c615cf52-bc61-43ed-bb76-39695ca019c0,73,8453,8685,1,215,LSU,15809,25,692341200,ericreid/2540152,18
2021,FA,11324,S,"Vaccaro, Kenny",NOS,2013,492781,KennyVaccaro4,1664330,,26638,,a2270ced-ae01-4dee-a177-9dca7c5b20cc,72,8451,8684,1,214,Texas,15813,24,666594000,kennyvaccaro/2539320,15
2021,BAL,11327,S,"Jefferson, Tony",FA,2013,542885,tonyjefferson1,1737117,,27081,,7690ab6a-2ae0-4449-abd5-74ec54403f2e,71,8653,8688,,212,Oklahoma,16195,23,696488400,tonyjefferson/2540164,
2021,ATL,11330,S,"Williams, Shawn",CIN,2013,512112,36SLY36,1700724,,26707,,c9e9bbc5-2aeb-4f72-9b7c-1a688fb235fb,72,8517,8777,3,212,Georgia,15877,36,674110800,shawnwilliams/2539233,22
2021,FA,11333,DT,"Short, Kawann",CAR,2013,464470,kk_mr93,1631164,,26667,,123f0733-0afb-4291-8e57-9970e229309b,75,8434,8674,2,315,Purdue,15862,99,602398800,kawannshort/2539296,12
2021,TBB,11337,TE,"Fells, Darren",FA,2012,266414,,2053740,,26612,,54d4e35a-2e6c-48f6-86ad-92dd596c173c,79,8472,9758,,270,UC Irvine,15773,80,514530000,darrenfells/2540928,
2021,WAS,11346,CB,"Hayden, D.J.",OAK,2013,591520,_Go_DJ_,1824883,,26635,,5c4ec28a-5393-4073-a71d-df0dad8858c6,71,8491,8879,1,190,Missouri,15794,25,646462800,d.j.hayden/2539237,12
2021,FA,11347,S,"Cyprien, Johnathan",JAC,2013,514198,J_Cyprien,1727755,,26656,,bb7f4f60-57a4-437d-9541-a42abb1d1f53,71,8450,8778,2,211,Florida International,15831,41,649227600,johncyprien/2539223,1
2021,PHI,11348,CB,"Slay, Darius",DET,2013,604797,_bigplayslay9,1852913,,26659,,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,72,8497,8647,2,192,Mississippi State,15863,23,662706000,dariusslay/2540288,4
2021,NEP,11349,LB,"Collins, Jamie",NEP,2013,512963,KinG_8_JamiE,1723146,,26675,,ca760cb5-83dd-4415-acc8-ef8b508ba976,75,8499,8715,2,255,Southern Miss,15830,8,624862800,jamiecollins/2539311,20
2021,FA,11350,S,"Swearinger, D.J.",HOU,2013,504330,JungleBoi_Swagg,1664373,,26680,,5486420b-b40c-4e7c-ab47-9d70b1673c3b,70,8455,8690,2,205,South Carolina,15865,36,683701200,d.j.swearinger/2539943,25
2021,ARI,11351,CB,"Alford, Robert",ATL,2013,468119,rockorocky,1688633,,26683,,4f5ca039-21f3-4045-9c2e-c0b4d5d564c5,70,8462,8645,2,186,Southeastern Louisiana,15817,23,594363600,robertalford/2539653,28
2021,FA,11355,CB,"Wreh-Wilson, Blidi",TEN,2013,465095,wrehblidi,1725141,,26693,,829307ad-fb1d-4c7b-b073-3098be9464e7,73,8436,8646,3,190,Connecticut,15881,33,628837200,blidiwreh-wilson/2539219,8
2021,ATL,11359,S,"Harmon, Duron",NEP,2013,511863,dharm32,2057478,,26714,,a2802951-e573-4e8f-ad31-14b9ae5f8e7c,72,8523,8906,3,205,Rutgers,15842,30,664693200,duronharmon/2541243,29
2021,BAL,11360,DT,"Williams, Brandon",BAL,2013,694815,BrandonW_66,1788852,,26717,,7963d8ea-c627-47cb-b46f-a917abb9e9d7,73,8438,8678,3,336,Missouri Southern St,15875,98,604040400,brandonwilliams/2541302,32
2021,SFO,11367,RB,"Juszczyk, Kyle",BAL,2013,501150,JuiceCheck44,1683145,,26753,,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,73,8548,8930,4,235,Harvard,16002,44,672382800,kylejuszczyk/2540230,33
2021,ATL,11374,DE,"Means, Steven",TBB,2013,466334,,2057662,,26770,,c639a18a-ee1a-46ed-8707-580711fa33db,75,8557,8974,5,263,Buffalo,15936,55,628837200,stevenmeans/2541310,14
2021,BUF,11375,LB,"Klein, A.J.",CAR,2013,511218,AJKlein47,1665140,,26771,,9342eba6-e307-4c55-a0f7-993518dd4415,73,8558,8942,5,240,Iowa State,15964,52,680850000,a.j.klein/2539982,15
2021,FA,11381,TE,"Willson, Luke",HOU,2013,466869,LWillson_82,2057661,,26781,,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,77,8567,8907,5,255,Rice,16121,82,632379600,lukewillson/2541199,25
2021,BUF,11382,S,"Hyde, Micah",GBP,2013,508611,micah_hyde,1691258,,26782,,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,72,8568,8892,5,197,Iowa,15960,23,662619600,micahhyde/2539240,26
2021,DEN,11383,PN,"Martin, Sam",DET,2013,464237,SamMartin_6,2057657,,26788,,80b403da-381f-467e-883b-5b83ac02aac3,73,8572,9022,5,205,Appalachian State,15928,6,636094800,sammartin/2541311,32
2021,LAC,11387,PK,"Hopkins, Dustin",BUF,2013,509358,Dahop5,1664151,,26800,,058c99fc-470c-4579-a165-03e043335cc1,74,8581,8896,6,210,Florida State,15965,7,654757200,dustinhopkins/2539227,9
2021,BAL,11390,RB,"Murray, Latavius",FA,2013,467405,LataviusM,1637004,,26804,,540f8b30-900e-4d17-8756-c262ba5fa039,75,8585,8772,6,230,UCF,15920,28,632638800,lataviusmurray/2541161,13
2021,NYJ,11399,TE,"Griffin, Ryan",HOU,2013,465129,,2057695,,26824,,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,78,8600,8911,6,255,Connecticut,15887,84,632034000,ryangriffin/2541316,33
2021,FA,11403,LB,"Williams, Vince",PIT,2013,447178,,2057702,,26829,,0adb6bc1-17fd-4ca5-90ad-89ca06950bc8,73,8605,8970,6,233,Florida State,15934,98,630738000,vincewilliams/2540221,38
2021,DET,11412,DT,"Williams, Nick",PIT,2013,459747,,2009342,,26846,,e03775ef-3287-476c-9386-ff16ea31d7b8,76,8619,8969,7,310,Samford,2317118,95,635576400,nickwilliams/2541479,17
2021,FA,11441,QB,"Griffin, Ryan",FA,2013,466883,,2058361,,26949,,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,77,8507,8923,,210,Tulane,16140,4,627282000,ryangriffin/2541185,
2021,ARI,11448,TE,"Harris, Demetrius",FA,2013,602269,,2060074,,27174,,8506c15c-15cc-4d2c-aebf-270c605fe0ec,79,8683,9847,,230,Wisconsin-Milwakee,16318,86,680763600,demetriusharris/2541187,
2021,FA,11456,WR,"Brown, Jaron",FA,2013,463514,jaronbrown13,2062132,,27074,,51952c7b-11c5-4229-baf9-08d4694cc2ad,75,8869,9046,,204,Clemson,16172,18,631774800,jaronbrown/2541966,
2021,JAC,11460,DE,"McCray, Lerentee",FA,2013,463303,,1632053,,26887,,c9bbb2aa-f044-400b-9f09-5321604a3b79,75,8666,8723,,249,Florida,16090,55,651646800,lerenteemccray/2539662,
2021,FA,11462,LB,"Reynolds, LaRoy",FA,2013,509379,,2059199,,26975,,0555927e-18ad-40f9-b2d6-f63d533d91aa,73,8785,9068,,228,Virginia,16449,59,657608400,laroyreynolds/2541741,
2021,FA,11487,LB,"Armstrong, Ray-Ray",FA,2013,508920,,2059631,,27287,,1886860f-ad41-41a2-befe-fc2b5d361e38,75,9064,9072,,220,Miami,16463,52,610434000,ray-rayarmstrong/2541792,
2021,SEA,11491,DE,"Mayowa, Benson",FA,2013,521095,Benny_b0y10,2062194,,27413,,b612c556-1285-405f-9294-733f0302869e,75,9180,9126,,265,Idaho,16528,10,681195600,bensonmayowa/2542009,
2021,CIN,11492,DT,"Square, Damion",FA,2013,465620,Squareboy92,1632218,,27056,,fc28047a-18cf-4431-9e1b-317db75c4495,74,8688,9118,,293,Alabama,16231,97,602744400,damionsquare/2540003,
2021,IND,11498,S,"Addae, Jahleel",FA,2013,466969,Do_OrAddae37,2062178,,26917,,e005ee7b-3fb4-4219-8de3-a9b0302cb2dc,70,8738,9105,,195,Central Michigan,16039,37,633157200,jahleeladdae/2541958,
2021,FA,11501,CB,"Robey, Nickell",FA,2013,555684,NickellRobey_37,1737252,,27007,,1eb8ad96-b4f3-461e-81a3-0a4e08844f73,68,8810,8651,,180,USC,16217,31,695624400,nickellrobey/2540197,
2021,ATL,11511,LB,"Bates, Daren",FA,2013,508560,DB_5trey,2058326,,27166,,2c8e1238-0125-484e-b4f2-c0d08b5ef952,71,8952,9073,,225,Auburn,16299,53,659682000,darenbates/2541539,
2021,CAR,11512,CB,"Bouye, A.J.",FA,2013,514238,,2060061,,27337,,4d6c923d-4776-4558-a30f-739dc4070ffb,72,9104,9070,,191,Central Florida,16562,24,682318800,a.j.bouye/2541162,
2021,IND,11516,TE,"Doyle, Jack",FA,2013,477386,,2041264,,27299,,bd413539-9351-454e-9d61-4e8635d7e9f5,78,9075,9081,,262,Western Kentucky,16504,84,641883600,jackdoyle/2540232,
2021,FA,11517,S,"McDougald, Bradley",FA,2013,497251,,1664227,,27180,,9b80f314-0cd8-4a35-918f-a405b680e879,73,8963,9111,,215,Kansas,16269,30,658645200,bradleymcdougald/2539243,
2021,FA,11529,TE,"Hill, Josh",FA,2013,469509,,2060083,,26950,,687cdc33-bd0d-4b70-adb3-33f97dc26a3c,77,8764,9071,,250,Idaho State,16143,89,643266000,joshhill/2541834,
2021,ARI,11532,S,"Banjo, Chris",FA,2013,460828,,2056912,,26621,,6c7704c2-f833-46aa-9f9c-d975d5ad1297,70,8503,9101,,207,Southern Methodist,15782,31,636008400,chrisbanjo/2541192,
2021,CAR,11537,CB,"Melvin, Rashaan",FA,2013,468900,,2059243,,27041,,20b43016-a174-423d-9551-7f62ababad3c,74,8841,9135,,194,Northern Illinois,16270,22,623307600,rashaanmelvin/2541200,
2021,NOS,11543,S,"Heath, Jeff",FA,2013,694835,jheath_5,2060094,,27345,,30a193de-13a3-4e22-a1a5-ce240f498280,73,9110,9064,,212,Saginaw Valley State,16473,38,674197200,jeffheath/2541832,
2021,NEP,11555,S,"Davis, Cody",FA,2013,461491,CodyDavis,2058187,,27105,,4f454037-be8e-4575-b332-5e40f4788970,74,8897,9173,,205,Texas Tech,16286,22,613112400,codydavis/2541135,
2021,CIN,11613,S,"Thomas, Michael",FA,2012,461197,,1975895,,26265,,16e13f52-32b1-416f-83ae-1cbf2f92cffc,71,7994,8825,,192,Stanford,15231,31,606114000,michaelthomas/2535687,
2021,FA,11632,LB,"Compton, Will",FA,2013,462367,,1630801,,27203,,401c4b1f-8302-433e-a84d-9d3101a30f4b,73,8984,9924,,235,Nebraska,16324,53,622184400,willcompton/2540013,
2021,MIN,11637,Coach,"Zimmer, Mike",FA,0,501148,,,,,,5ac3a29c-52ba-4bd6-9ddc-15c564998a98,74,,8995,,239,Illinois State,,36,654066000,mikezimmer/2541769,
2021,DEN,11640,QB,"Bridgewater, Teddy",MIN,2014,592195,teddyb_h2o,1825122,,27560,,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,74,9274,9245,1,210,Louisville,16728,16,721371600,teddybridgewater/2543465,32
2021,NOS,11642,QB,"Bortles, Blake",JAC,2014,562537,BBortles5,1749727,,27531,,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,77,9320,9277,1,236,Central Florida,16724,5,692859600,blakebortles/2543477,3
2021,ATL,11643,QB,"McCarron, A.J.",CIN,2014,508649,10AJMcCarron,1691424,,27692,,d4b30988-e8c5-4689-8037-f79a0d3c2774,75,9290,9319,5,220,Alabama,16810,4,653202000,ajmccarron/2543497,24
2021,LVR,11644,QB,"Carr, Derek",FA,2014,496083,derekcarrqb,1664819,,27564,,9f026fc0-4449-4dc5-a226-2e2830619381,75,9349,9317,2,215,Fresno State,16757,4,670136400,derekcarr/2543499,4
2021,WAS,11647,TE,"Thomas, Logan",ARI,2014,507528,LoganThomasSr_6,1691193,,27648,,b24625a0-d402-4d59-a778-aa4b073bfe5e,78,9354,9323,4,250,Virginia Tech,16813,48,678344400,loganthomas/2543767,20
2021,JAC,11657,RB,"Hyde, Carlos",SFO,2014,543825,elguapo,1751883,,27585,,3a29784c-832f-4e41-a4ac-71d4f9ad410c,72,9381,9516,2,229,Ohio State,16777,24,653806800,carloshyde/2543743,25
2021,BAL,11660,RB,"Freeman, Devonta",ATL,2014,592914,devontafreeman,1824135,,27631,,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,68,9423,9326,4,206,Florida State,16944,33,700635600,devontafreeman/2543583,3
2021,FA,11668,RB,"Crowell, Isaiah",FA,2014,606971,,2130148,,28014,,40cd928f-f228-4ffd-8179-b27a12e14a44,71,9401,9535,,225,Alabama State,17133,,726469200,isaiahcrowell/2550189,
2021,BAL,11670,WR,"Watkins, Sammy",BUF,2014,602118,sammywatkins,1850743,,27532,,7d80b51f-1462-442e-aa7f-8c320a62deed,73,9388,9249,1,211,Clemson,16725,11,740034000,sammywatkins/2543457,4
2021,TBB,11671,WR,"Evans, Mike",TBB,2014,593587,MikeEvans13_,1824909,,27535,,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,77,9296,9253,1,231,Texas A&M,16737,13,745909200,mikeevans/2543468,7
2021,FA,11672,WR,"Lee, Marqise",JAC,2014,599006,TeamLee1,1851123,,27567,,4c3c6b63-aa1f-4452-9d1d-662073f06142,72,9402,9453,2,196,USC,16787,13,691045200,marqiselee/2543475,7
2021,FA,11673,TE,"Benjamin, Kelvin",CAR,2014,605407,kelvinbenjamin,1860744,,27556,,2ef5aed5-9859-4102-8bf4-99d6a6ae22ba,77,9321,9294,1,245,Florida State,16730,81,665730000,kelvinbenjamin/2543471,28
2021,HOU,11674,WR,"Cooks, Brandin",NOS,2014,607864,brandincooks,1880880,,27548,,b6b954eb-4591-4b7a-86b9-a481f15fdd58,70,9404,9260,1,193,Oregon State,16731,10,748933200,brandincooks/2543498,20
2021,GBP,11675,WR,"Adams, Davante",GBP,2014,611417,tae15adams,1893167,,27581,,e7d6ae25-bf15-4660-8b37-c37716551de3,73,9273,9455,2,215,Fresno State,16800,17,725173200,davanteadams/2543495,21
2021,SFO,11676,WR,"Matthews, Jordan",PHI,2014,555648,jmattjmattjmatt,1759816,,27570,,7b96a836-666b-47b6-a0a7-9dbb0b4c53e8,75,9420,9273,2,236,Vanderbilt,16763,81,711262800,jordanmatthews/2543500,10
2021,FA,11677,WR,"Moncrief, Donte",IND,2014,607351,drm_12,1878014,,27618,,f404283a-7c04-4a1c-899c-3243424a8d70,74,9427,9276,3,216,Mississippi,16791,11,744613200,dontemoncrief/2543614,26
2021,CHI,11678,WR,"Robinson, Allen",JAC,2014,609496,Thee_AR15,1889923,,27589,,0fd32417-8410-4a8f-8919-386c433bca43,74,9297,9264,2,210,Penn State,16799,8,746168400,allenrobinson/2543509,29
2021,LAR,11679,WR,"Beckham, Odell",NYG,2014,589984,OBJ_3,1824823,,27540,,354dec38-b88b-4ba0-8974-859123f27c45,71,9403,9255,1,200,LSU,16733,3,720939600,odellbeckham/2543496,12
2021,CLE,11680,WR,"Landry, Jarvis",MIA,2014,589991,God_Son80,1824833,,27591,,06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4,71,9405,9454,2,196,LSU,16790,80,722926800,jarvislandry/2543488,31
2021,FA,11681,WR,"Richardson, Paul",SEA,2014,560223,,1765923,,27573,,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,72,9545,9215,2,183,Colorado,16781,10,703141200,paulrichardson/2543491,13
2021,PIT,11695,TE,"Ebron, Eric",DET,2014,605752,Ebron85,1865396,,27538,,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,76,9390,9210,1,253,North Carolina,16732,85,734418000,ericebron/2543466,10
2021,FA,11705,TE,"Burton, Trey",FA,2014,542788,,2130223,,27789,,bc0f07a4-3e7b-4e61-987a-05533dc225be,75,9737,9490,,235,Florida,16974,80,688712400,treyburton/2550284,
2021,CLE,11706,DE,"Clowney, Jadeveon",HOU,2014,604912,clownejd,1852852,,27529,,016d31ec-9b32-47e2-801b-9724c0a30f62,77,8375,9243,1,266,South Carolina,16734,7,729666000,jadeveonclowney/2543456,1
2021,PIT,11707,DT,"Tuitt, Stephon",PIT,2014,610956,DOCnation_7,1893212,,27574,,9758b9e2-5809-4a16-890f-e239f0808723,78,9393,9257,2,303,Notre Dame,16798,91,738133200,stephontuitt/2543483,14
2021,FA,11709,DE,"Murphy, Trent",WAS,2014,503191,TMurphy_93,1685976,,27575,,5d98bad5-1730-4095-825d-3ff8d10d1116,78,9637,9265,2,260,Stanford,16751,93,661669200,trentmurphy/2543503,15
2021,SFO,11711,DE,"Ford, Dee",KCC,2014,508589,,1691451,,27551,,6c434322-0ee2-4df5-a5e8-1a6e5f12285e,74,9353,9342,1,252,Auburn,16707,55,669358800,deeford/2543494,23
2021,FA,11712,DE,"Lynch, Aaron",SFO,2014,592909,,1825187,,27678,,df4d7b62-ef37-494b-b068-f319ad336bbb,78,9669,9345,5,270,South Florida,16941,99,731566800,aaronlynch/2543650,10
2021,FA,11717,DT,"Jernigan, Timmy",BAL,2014,605418,,1860755,,27576,,1de5c7ea-54dd-4a1a-a319-4429ce604b3d,74,9380,9290,2,295,Florida State,16785,98,717310800,timmyjernigan/2543461,16
2021,FA,11719,DT,"McCullers, Daniel",PIT,2014,690109,QBGGilbert,1996180,,27743,,f6ff73b1-d607-4226-83ab-b523bdc0be4e,79,9634,9394,6,352,Tennessee,16952,93,713509200,danmccullers/2550154,39
2021,MIN,11720,LB,"Barr, Anthony",MIN,2014,553112,AnthonyBarr,1759765,,27537,,23616a22-8266-4b0c-b0b9-5f8187178168,77,9432,9247,1,257,UCLA,16711,54,700894800,anthonybarr/2543459,9
2021,CHI,11721,DE,"Mack, Khalil",OAK,2014,506500,52Mack_,1692203,,27533,,33c74bf8-7621-48be-a769-e219703988d9,75,9373,9251,1,269,Buffalo,16710,52,667198800,khalilmack/2543463,5
2021,NEP,11723,DE,"Van Noy, Kyle",DET,2014,541446,KVN_03,1752529,,27568,,0ad845ff-44e8-4576-bc91-61b557e06f05,75,9568,9262,2,255,BYU,16772,53,669963600,kylevannoy/2543699,8
2021,CHI,11724,LB,"Jones, Christian",FA,2014,553289,,1737228,,27839,,10d49d75-aa4a-4d26-b9b5-c74f4e3c9ac8,75,9433,9384,,250,Florida State,17070,57,666853200,christianjones/2550572,
2021,CHI,11725,DE,"Attaochu, Jeremiah",FA,2014,553580,JAttaochu45,1759310,,27578,,614c6237-8fe9-4a62-beec-0c44ca0fc2ad,75,9529,9343,2,252,Georgia Tech,16761,50,727246800,jeremiahattaochu/2543717,18
2021,NYJ,11728,LB,"Mosley, C.J.",BAL,2014,557173,TreyDeuce32RTR,1762120,,27545,,bf5f7564-349a-439a-a8a9-4ddb10448a8d,74,9631,9380,1,231,Alabama,16720,57,708930000,c.j.mosley/2543464,17
2021,NOS,11735,CB,"Roby, Bradley",DEN,2014,553687,BradRoby_1,1759561,,27559,,b6c9d494-a3cd-4d57-96e1-f807f0b9be63,71,9440,9329,1,194,Ohio State,16719,33,704696400,bradleyroby/2543505,31
2021,SFO,11737,CB,"Dennard, Darqueze",CIN,2014,557369,DDennard21,1762306,,27552,,05b308c7-13f6-4ea7-baed-4314896663cb,71,9435,9619,1,205,Michigan State,16718,34,681800400,darquezedennard/2543474,24
2021,FA,11740,S,"Clinton-Dix, Ha Ha",GBP,2014,610962,haha_cd6,1893136,,27549,,977e4e40-c596-43c3-a5a9-2141f6590b89,73,9437,9288,1,208,Alabama,16735,49,724914000,hahaclinton-dix/2543470,21
2021,NYJ,11742,S,"Joyner, Lamarcus",STL,2014,553290,,1737136,,27569,,99d9eebd-808f-4573-b39b-b9fef4ce5e98,68,9635,9327,2,185,Florida State,16769,29,659682000,lamarcusjoyner/2543492,9
2021,NEP,11747,RB,"White, James",NEP,2014,556294,SweetFeet_White,1759592,,27658,,39f70428-a78a-494c-8676-438d953c289e,70,9426,9524,4,205,Wisconsin,16913,28,697093200,jameswhite/2543773,30
2021,LAR,11757,DT,"Donald, Aaron",FA,2014,553982,AaronDonald97,1737460,,27541,,8bb5c7ef-e7be-4015-8874-2f0982286acc,73,9356,9391,1,280,Pittsburgh,16716,99,674974800,aarondonald/2543485,13
2021,FA,11758,WR,"Latimer, Cody",DEN,2014,609050,CodyLatimer14,1889883,,27584,,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,73,9535,9567,2,222,Indiana,16793,12,718693200,codylatimer/2543590,24
2021,SFO,11760,QB,"Garoppolo, Jimmy",NEP,2014,555358,JimmyG_10,1760229,,27590,,42de9d1d-0352-460b-9172-9452414fd7fd,74,9360,9320,2,225,Eastern Illinois,16760,11,689058000,jimmygaroppolo/2543801,30
