year,id,position,team,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,college,weight,draft_pick,draft_round,sportsdata_id,rotowire_id,jersey,height,rotoworld_id,espn_id,birthdate,nfl_id,status
2023,12187,WR,SEA,"Lockett, Tyler",SEA,2015,605242,TDLockett12,1860834,,28457,Kansas State,182,5,3,dffa69ad-331e-4f09-ae38-40a5a4406be6,10161,4,70,10408,2577327,717656400,tylerlockett/2552430,
2023,12188,WR,DEN,"Dorsett, Phillip",IND,2015,596417,Dorsett_4,1836058,,28417,Miami,185,29,1,c682e8ea-fe48-45d2-af60-682a6125ab22,10208,13,70,10381,2579604,726210000,,
2023,12197,WR,FA,"Perriman, Breshad",BAL,2015,652808,B_Perriman11,1984950,,28414,Central Florida,215,26,1,0dc98d11-34e4-46f6-96a6-7707c6f29500,10069,16,74,10357,2972460,747637200,,
2023,12206,TE,FA,"Williams, Maxx",BAL,2015,651658,williams_maxx,1983769,,28443,Minnesota,252,23,2,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,10128,87,76,10298,2970726,766126800,,
2023,12211,TE,FA,"James, Jesse",PIT,2015,652019,,1983808,,28548,Penn State,261,24,5,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,10150,81,79,10403,2979590,770706000,jessejames/2552633,
2023,12212,TE,MIA,"Kroft, Tyler",CIN,2015,592268,Kroft86,1824200,,28473,Rutgers,252,21,3,36f54823-9d51-4180-9c91-d10281deb4bf,10247,82,78,10490,2582410,719125200,tylerkroft/2552586,
2023,12213,TE,KCC,"Bell, Blake",SFO,2015,542871,B_Bell10,1737101,,28505,Oklahoma,252,18,4,0cc4e449-185a-4b08-9f07-c907ad0c3e05,10248,81,78,10366,2514206,681541200,,
2023,12215,DE,SFO,"Gregory, Randy",DAL,2015,728288,RandyGregory_4,2060630,,28448,Nebraska,255,28,2,5c913725-c52a-4633-b3b9-efa6a9d2cf05,10168,56,77,10292,3040479,722494800,randygregory/2552446,
2023,12217,DE,DAL,"Fowler, Dante",JAC,2015,694612,dantefowler,2173899,,28391,Florida,261,3,1,6bc85af5-fc58-4656-82da-d02780a0f6f6,10349,13,75,10389,2980100,775890000,dantefowler/2553431,
2023,12218,DT,SFO,"Armstead, Arik",SFO,2015,689658,arikarmstead,1996151,,28405,Oregon,290,17,1,acb7169f-3ffa-4386-9866-e06af6ed7fef,10309,91,79,10363,2971275,753339600,,
2023,12219,DE,SEA,"Edwards, Mario",FA,2015,0,,1998180,,28423,Florida State,280,3,2,fdfb980b-1493-4698-9b97-f445a8f495da,10450,97,75,10475,2969921,759474000,marioedwards/2553433,
2023,12221,DE,MIN,"Hunter, Danielle",MIN,2015,651016,DHunt94_TX,1984262,,28476,LSU,263,24,3,ba7fe857-df63-4aed-803a-80993b157be4,10318,55,77,10470,2976560,783406800,,
2023,12222,DE,FA,"Flowers, Trey",NEP,2015,604396,III_Flowers,1852882,,28489,Arkansas,265,2,4,57deb6ba-ce26-4ccc-a859-adf0564fb78e,10323,58,74,10388,2574519,745477200,treyflowers/2552278,
2023,12225,DT,SEA,"Williams, Leonard",NYJ,2015,691071,leonardwilliams,1996523,,28394,USC,310,6,1,2b5152aa-cbcc-439c-b72a-ac7577c8422b,10307,99,77,10428,2971622,772088400,leonardwilliams/2552486,
2023,12226,DT,FA,"Shelton, Danny",CLE,2015,608018,Danny_Shelton55,1884455,,28400,Washington,345,12,1,cb491475-1814-4914-9777-fb865ae0d70b,10310,71,74,10339,2578384,745822800,dannyshelton/2552325,
2023,12227,DT,FA,"Davis, Carl",BAL,2015,553667,,1759544,,28478,Iowa,335,26,3,50de642a-7e6c-4625-9966-ed8fc64acfa0,10313,77,77,10376,2511690,699512400,,
2023,12229,DT,BUF,"Phillips, Jordan",MIA,2015,608199,bigj9797,1886787,,28440,Oklahoma,341,20,2,023af11a-3aa1-4266-b163-31cf6369ef3b,10311,97,78,10457,2577466,717051600,jordanphillips/2552492,
2023,12231,LB,CAR,"Thompson, Shaq",CAR,2015,695206,ShaqThompson_7,2001231,,28413,Washington,230,25,1,3bf0711c-793a-47e7-bcbd-a0ddf350fef4,10034,45,72,10424,2978313,766904400,,
2023,12233,LB,PIT,"Alexander, Kwon",TBB,2015,651006,kwon,1984250,,28512,LSU,227,25,4,fd3bd475-4327-4ba7-8540-ab6cc8ecf12f,10360,10,73,10510,2976541,775890000,,
2023,12234,DE,ATL,"Dupree, Bud",PIT,2015,607147,Bud_Dupree,1877307,,28410,Kentucky,269,22,1,48dca4c3-c6ac-4122-aee6-26f7cd259824,10351,48,76,10382,2576702,729493200,buddupree/2552289,
2023,12238,LB,HOU,"Perryman, Denzel",FA,2015,605473,D_Perryman52,1860814,,28436,Miami,240,16,2,9fc6e49f-c863-419d-9dca-8f0da3f3c9c7,10356,6,71,10417,2579621,723531600,denzelperryman/2552310,
2023,12239,LB,LAC,"Kendricks, Eric",MIN,2015,553123,EKLA6,1737773,,28433,UCLA,232,13,2,b345f3db-d5aa-43ba-9f17-914c54864236,10353,50,72,10362,2510863,699339600,,
2023,12241,LB,FA,"Johnson, Alexander",FA,2018,598674,,2977040,,31792,Tennessee,255,,,e9b50746-32c9-478c-a8cc-3f037e762ecc,13391,45,74,13921,,693550800,,
2023,12245,CB,FA,"Peters, Marcus",KCC,2015,608013,marcuspeters,1884451,,28406,Washington,197,18,1,402f063b-4703-4729-b6ea-3a9d45a314c7,10407,24,72,10418,2578378,726555600,marcuspeters/2552488,
2023,12246,S,FA,"Williams, P.J.",NOS,2015,691535,PjWilliams_26,1998196,,28466,Florida State,196,14,3,36538da8-9ac7-4f7d-beb4-8b773da4a080,10409,26,72,10449,2977661,738910800,,
2023,12250,S,FA,"Collins, Landon",NYG,2015,694586,TheHumble_21,2000901,,28421,Alabama,218,1,2,a9c41c5b-0dcf-40cc-a76c-644307f2f2df,10057,26,72,10372,2979841,758178000,landoncollins/2552454,
2023,12252,S,FA,"Harris, Anthony",FA,2015,605782,,1865418,,28838,Virginia,202,,,a7413fb5-8d05-457f-a97f-504bee73a910,10389,28,73,10629,2577814,686984400,,
2023,12257,WR,SFO,"Conley, Chris",KCC,2015,591801,_Flight_31,1824756,,28464,Georgia,205,12,3,bd01d907-cd57-48cb-9136-5692a4764a20,10210,18,75,10432,2578533,719989200,chrisconley/2552652,
2023,12261,RB,FA,"Montgomery, Ty",GBP,2015,598969,,1851149,,28482,Standford,220,30,3,0c39e276-7a5b-448f-a696-532506f1035a,10216,14,72,10413,2577134,727678800,,
2023,12263,TE,NYG,"Waller, Darren",BAL,2015,600191,,1850793,,28592,Georgia Tech,238,28,6,14c97c9f-26e8-4944-9299-f90de6aeada3,10215,83,78,10433,2576925,716360400,,
2023,12268,CB,FA,"Jones, Byron",DAL,2015,558666,Byron31Jump,1763472,,28415,Connecticut,200,27,1,64b1bda8-8c0d-4c17-b8a9-6b5ef292c924,10412,24,73,10447,2513035,714805200,byronjones/2552568,
2023,12270,DE,GBP,"Smith, Preston",WAS,2015,604798,PrestonSmith94,1852914,,28426,Mississippi State,271,6,2,ede260be-5ae6-4a06-887b-e4a130932705,10316,91,77,10458,2577446,721976400,prestonsmith/2552276,
2023,12274,S,FA,"Tartt, Jaquiski",SFO,2015,556639,,1761394,,28434,Samford,215,14,2,92da4f95-8f58-4379-b236-ee4ab8ff5daf,10451,3,73,10476,2509844,698389200,,
2023,12275,S,FA,"Rowe, Eric",PHI,2015,591940,EricRowe32,1825060,,28435,Utah,210,15,2,30b045f1-b8e4-4ae9-b062-5181847b508c,10416,20,73,10459,2576002,718088400,ericrowe/2552255,
2023,12276,CB,BAL,"Darby, Ronald",BUF,2015,691515,realronalddarby,1998179,,28438,Florida State,193,18,2,c63eb787-fa1f-406b-82a1-2eed0a65b58c,10408,21,71,10375,2969920,757486800,ronalddarby/2552689,
2023,12278,DE,PIT,"Golden, Markus",ARI,2015,689894,markusgolden,1996128,,28446,Missouri,260,26,2,78eb0872-fff0-4fc2-94ee-6a5c518ecaa5,10329,91,74,10480,2971432,668840400,markusgolden/2552273,
2023,12280,DE,SEA,"Clark, Frank",SEA,2015,606080,TheRealFrankC_,1868369,,28451,Michigan,265,31,2,490c15eb-accc-4441-be7d-c7114e1e42fc,10322,57,75,10467,2576242,740034000,frankclark/2552629,
2023,12287,LB,MIN,"Hicks, Jordan",PHI,2015,555846,JordanHicks,1759912,,28472,Texas,235,20,3,4f090881-03fc-4a34-b02f-fd1df1e411de,10452,58,73,10489,2514270,709621200,jordanhicks/2552315,
2023,12288,DT,CAR,"Anderson, Henry",IND,2015,553067,HenryAnderson91,1737505,,28481,Stanford,300,29,3,2d3a6c81-183f-431b-9b3f-d7f1ce2b294b,10324,94,78,10472,2517752,681195600,,
2023,12291,CB,HOU,"Nelson, Steven",KCC,2015,729493,Nelson_Island,2061065,,28486,Oregon State,194,34,3,c2e80cfc-33a8-43f4-a61e-57048244e4f8,10419,21,70,10495,3045287,727678800,stevennelson/2552265,
2023,12292,DT,JAC,"Blackson, Angelo",TEN,2015,593288,,1824792,,28488,Auburn,318,1,4,e9799059-f592-47e8-aab3-e2027fe7b148,10453,90,76,10497,2574582,721717200,angeloblackson/2552670,
2023,12301,DE,CLE,"Smith, Za'Darius",BAL,2015,732570,TheRealZSmith,2061139,,28510,Kentucky,270,23,4,af3599a5-5eb4-4dd4-87ab-e0032ebfa644,10328,99,76,10509,3043168,715928400,,
2023,12302,LB,FA,"Wilson, Damien",DAL,2015,728266,dwilson_6,2060755,,28515,Minnesota,245,28,4,96c822e6-5484-476b-8ab0-64b3cff791ef,10374,45,73,10511,3040207,738565200,damienwilson/2552686,
2023,12305,DT,ATL,"Jarrett, Grady",ATL,2015,602098,GradyJarrett,1850730,,28525,Clemson,294,1,5,e1fe1900-fae3-414e-8530-55eece80471f,10458,50,73,10519,2576492,735973200,,
2023,12308,S,HOU,"Amos, Adrian",CHI,2015,609401,SmashAmos38,1889909,,28530,Penn State,214,6,5,81aaf55d-df8f-47d6-9bf1-06b78df37bf6,10390,43,72,10469,2582132,736059600,adrianamos/2552385,
2023,12309,TE,ATL,"Pruitt, MyCole",MIN,2015,552586,flyyCole_x4,1760327,,28531,Southern Illinois,258,7,5,f22b34cf-6ecf-4522-9c77-1da275dfda7d,10251,81,74,10522,2508256,701413200,,
2023,12311,S,FA,"McCain, Bobby",MIA,2015,592302,,1825152,,28533,Memphis,194,9,5,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,10422,28,70,10524,2575606,745650000,bobbymccain/2552434,
2023,12316,DT,FA,"Davison, Tyeler",NOS,2015,562339,DavisonTyeler,1766827,,28542,Fresno State,309,18,5,be07b323-a23c-4589-9fe0-29ae6a537de9,10325,96,74,10531,2517230,715496400,,
2023,12317,TE,NYJ,"Uzomah, C.J.",CIN,2015,593305,cjuzomah81,2174118,,28545,Auburn,262,21,5,19858900-5c8e-49a7-ab02-34ef625724ca,10462,47,78,10534,2574576,726987600,c.j.uzomah/2552559,
2023,12323,PN,ATL,"Pinion, Bradley",SFO,2015,653095,pinion92,1983525,,28553,Clemson,265,29,5,9000be32-15ad-4c43-bf8d-79a9c7113cdd,10466,13,77,10541,2977680,770446800,,
2023,12325,RB,DEN,"Burton, Michael",DET,2015,556483,MikeBurtonFB,1759407,,28556,Rutgers,247,32,5,80715ecf-ffc9-4a93-a305-2193451b3382,10468,20,72,10544,2515270,696920400,,
2023,12326,LB,WAS,"Mayo, David",CAR,2015,693395,Mayo_Man_3,2174117,,28557,Texas State,240,33,5,677a2fa2-55d5-4a1f-b56f-1f97b0a4b61a,10469,51,74,10545,2972400,745650000,,
2023,12328,TE,FA,"Boyle, Nick",BAL,2015,608753,nickboyle86,1888149,,28559,Delaware,270,35,5,9480dd9f-151f-4e6d-b5a3-35f07bda4cac,10252,86,76,10547,2574591,729925200,,
2023,12330,TE,FA,"O'Shaughnessy, James",KCC,2015,552352,,2174148,,28561,Illinois State,245,37,5,e5c6b0d4-3e77-422b-a6d8-574a10ed385e,10249,80,76,10549,2508079,695365200,,
2023,12349,S,SEA,"Diggs, Quandre",DET,2015,590672,qdiggs6,1824891,,28588,Texas,197,24,6,8092ffd3-3f39-43eb-a602-b14fff77d413,10433,28,69,10574,2577553,727678800,,
2023,12356,DT,FA,"Ringo, Christian",GBP,2015,608408,TrynaBeGreat_99,2174200,,28598,Louisiana-Lafayette,300,34,6,0c158936-9c0c-4ee4-a51c-4f937d3d163f,10486,70,73,10583,2574023,700203600,,
2023,12360,DT,FA,"Covington, Christian",HOU,2015,609889,thetangibleC4,1892122,,28604,Rice,289,40,6,efe64fc8-9987-4fe6-b7a4-e2ff363cf443,10333,52,74,10589,2580666,750747600,,
2023,12361,DT,NYG,"Nunez-Roches, Rakeem",KCC,2015,602792,,1851299,,28605,Southern Miss,305,41,6,d6ce0b64-9526-4983-8c3c-7f14f2918f8e,10339,93,74,10590,2575453,741675600,rakeemnunez-roches/2552674,
2023,12378,TE,ARI,"Swaim, Geoff",DAL,2015,728021,,2174207,,28634,Texas,260,29,7,d0f9112d-2496-450a-9fc5-d2d01b4d2454,10507,84,76,10617,3046704,748155600,geoffswaim/2553454,
2023,12381,QB,NYJ,"Siemian, Trevor",DEN,2015,546184,,2174210,,28638,Northwestern,220,33,7,e23dc743-ecee-4cf3-a263-69d3da3bae94,10483,15,75,10622,2511109,693723600,trevorsiemian/2553457,
2023,12386,RB,FA,"Brown, Malcolm",FA,2015,604724,,1852916,,28990,Texas,222,,,0e7e6cbb-0e88-4a74-b457-1753851e37f3,10202,34,71,10674,2570986,737442000,,
2023,12391,WR,FA,"Williams, Tyrell",FA,2015,618715,,2175352,,28691,Western Oregon,205,,,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a,10552,6,76,10694,2587819,697870800,tyrellwilliams/2553913,
2023,12394,WR,LVR,"Carter, DeAndre",FA,2015,612512,,2174795,,28947,Sacramento State,190,,,9ae2584a-40c1-4b30-be34-a9567659eacd,10234,2,68,10738,2580216,734418000,deandrecarter/2553502,
2023,12417,PK,FA,"Lambo, Josh",FA,2015,710671,,2013049,,28685,Texas A&M,215,,,69bdf41e-3c32-46c1-93b8-e952edf5c61d,10438,4,72,10708,2998120,658990800,joshlambo/2553833,
2023,12437,PK,SEA,"Myers, Jason",FA,2014,518088,,2169640,,28378,Marist,190,,,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,10157,5,70,10436,2473037,674024400,,
2023,12443,WR,FA,"Kumerow, Jake",FA,2017,558619,,2174839,,28974,Wisconsin-Whitewater,209,,,aa759477-6206-4984-ab9c-eb213abfd020,10544,15,76,10867,3085107,698302800,jakekumerow/2553548,
2023,12447,RB,MIA,"Mostert, Raheem",FA,2015,606501,,2174957,,28654,Purdue,212,,,b040e601-ec40-4757-bf3d-71bf64ef99cf,10604,31,70,10744,2576414,702795600,raheemmostert/2553728,
2023,12464,WR,FA,"Byrd, Damiere",FA,2015,604908,,2174809,,28730,South Carolina,175,,,48d7bc31-808f-423c-afc8-45c2c5dfa45f,10524,13,69,10795,2577667,728110800,,
2023,12474,DT,SFO,"McGill, T.Y.",FA,2015,600757,,2175354,,29114,North Carolina State,295,,,07c51c65-489b-4bae-b997-f1a0f35deffe,10660,96,72,11108,2577757,722494800,,
2023,12476,QB,ATL,"Heinicke, Taylor",FA,2015,599113,,2174914,,28839,Old Dominion,210,,,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,10179,4,73,10665,2565969,732171600,,
2023,12481,LB,HOU,"Hewitt, Neville",FA,2015,749760,,2174826,,28935,Marshall,234,,,fa4ae025-fd66-4752-94fa-63e22ae8abd4,10673,43,74,10992,3059880,734072400,nevillehewitt/2553657,
2023,12486,S,LAC,"Marlowe, Dean",FA,2015,561327,,1767514,,28732,James Madison,205,,,461b6e57-a2b0-4648-ab1f-b3ca4b111fe3,10526,20,73,10797,2519038,712040400,,
2023,12489,DE,FA,"Copeland, Brandon",FA,2014,501339,,2059172,,27259,Pennsylvania,263,,,b6d2274d-87cf-4427-bddf-ee8a1b4ea652,9806,51,75,9037,16393,678430800,,
2023,12505,WR,FA,"Humphries, Adam",FA,2015,602096,,2175124,,29070,Clemson,195,,,d6d41a89-a8af-48b9-bf75-561de99a1d87,10680,13,71,11072,2576491,740898000,,
2023,12506,CB,FA,"Callahan, Bryce",FA,2015,550948,,2174829,,28705,Rice,188,,,8a7fa9bc-f589-4458-9a58-8ac3432a3df9,10429,23,69,10728,2515641,688194000,brycecallahan/2553500,
2023,12523,CB,FA,"Coleman, Justin",FA,2015,590027,,1824775,,28835,Tennessee,190,,,d766ee35-8ece-447d-94e6-1d33ba427b02,10430,28,71,10927,2577707,733208400,justincoleman/2553637,
2023,12525,LB,FA,"Thomas, Joe",FA,2014,563762,,2130188,,28089,South Carolina State,233,,,fa059382-e52c-40c8-93fd-bd69decdc1c8,10091,48,73,10034,17266,673506000,,
2023,12539,Coach,DET,"Campbell, Dan",FA,1999,0,,,,,,262,18,3,cae616a5-acce-4ab4-a952-40d2de1817f8,,,77,,,198219600,,
2023,12585,TE,FA,"Brown, Daniel",FA,2015,561380,,2175305,,29102,James Madison,247,,,1b016b52-62ba-4da9-9ead-6bad689f8d33,10713,87,77,11092,2519013,706856400,,
2023,12589,CB,CAR,"Hill, Troy",FA,2015,573471,,1737362,,28972,Oregon,182,,,5b9acfe7-f166-4a55-85f6-a654799b08dd,10423,25,70,10649,2525933,683442000,,
2023,12608,TE,KCC,"Winchester, James",FA,2013,472623,,2082386,,27494,Oklahoma,240,,,996a0607-8046-46c2-97a0-b94ff9f5a1c8,10606,41,75,9263,16665,618382800,jameswinchester/2542357,
2023,12610,QB,LAR,"Wentz, Carson",PHI,2016,613866,cj_wentz,1907522,,29236,North Dakota State,237,2,1,e9a5c16b-4472-4be9-8030-3f77be7890cb,10856,11,77,11257,2573079,725691600,,
2023,12611,QB,DET,"Goff, Jared",RAM,2016,727837,JaredGoff16,2061053,,29235,California,217,1,1,aba8f925-ffbf-4654-bfa7-a25d3d237494,10729,16,76,11205,3046779,782110800,,
2023,12616,QB,WAS,"Brissett, Jacoby",NEP,2016,607047,JBrissett12,1877247,,29325,North Carolina State,235,28,3,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,10919,7,76,11341,2578570,724050000,,
2023,12620,QB,DAL,"Prescott, Dak",FA,2016,591816,dak,1824864,,29369,Mississippi State,238,37,4,86197778-8d4b-4eba-affe-08ef7be7c70b,11008,4,74,11318,2577417,743922000,,
2023,12621,QB,SFO,"Allen, Brandon",JAC,2016,604390,BrandonAllen_10,1852876,,29435,Arkansas,209,26,6,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,10882,10,74,11488,2574511,715669200,,
2023,12623,QB,CLE,"Driskel, Jeff",SFO,2016,592538,jeffdriskel,1824745,,29441,Louisiana Tech,231,32,6,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,11026,16,76,11340,2574630,735541200,,
2023,12625,RB,NEP,"Elliott, Ezekiel",DAL,2016,728338,EzekielElliott,2060769,,29238,Ohio State,225,4,1,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,10736,15,72,11265,3051392,806389200,,
2023,12626,RB,TEN,"Henry, Derrick",TEN,2016,732145,KingHenry_2,2061188,,29279,Alabama,252,14,2,87c481c7-7414-43cc-82df-19ca0c2ae22e,10819,22,74,11238,3043078,757659600,,
2023,12628,RB,FA,"Collins, Alex",SEA,2016,744420,Budda03,2079843,,29405,Arkansas,208,34,5,990a689e-200b-4cda-85db-85d6c3af911c,10803,41,70,11279,3046409,777877200,,
2023,12629,RB,FA,"Booker, Devontae",DEN,2016,733248,dbook23,2061491,,29370,Utah,219,38,4,cd705357-f282-4cbf-8f11-391618d981c3,10913,28,71,11270,3122866,706942800,,
2023,12630,RB,GBP,"Drake, Kenyan",MIA,2016,694588,KDx32,2000903,,29307,Alabama,210,10,3,a0b93053-d349-4dd1-a840-24577102699b,11002,17,73,11263,2979843,759560400,,
2023,12634,RB,FA,"Howard, Jordan",CHI,2016,750802,JHowardx24,2083294,,29384,Indiana,224,11,5,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,10815,34,72,11339,3060022,783752400,,
2023,12635,RB,FA,"Williams, Jonathan",BUF,2016,693837,Jwillpart2,1999948,,29390,Arkansas,217,18,5,697200ea-cabb-40b8-aeac-e52763310306,10851,18,72,11405,2980077,760165200,,
2023,12637,RB,FA,"Barber, Peyton",FA,2016,744436,,2079861,,29560,Auburn,225,,,86363c46-567e-41d6-a59a-3fed9ca64591,10902,31,71,11708,3051902,772693200,,
2023,12645,WR,FA,"Treadwell, Laquon",MIN,2016,748554,SuccessfulQuon,2079899,,29257,Mississippi,215,23,1,2e0badcd-b78c-40ee-a83b-a1bbb36bc545,10739,13,74,11210,3051889,803106000,,
2023,12647,WR,FA,"Fuller, Will",HOU,2016,749948,,2082827,,29255,Notre Dame,184,21,1,095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30,10818,3,72,11295,3052876,766472400,,
2023,12650,WR,CIN,"Boyd, Tyler",CIN,2016,742387,boutdat_23,2071582,,29288,Pittsburgh,203,24,2,76a5edec-5ff7-49fa-a8ec-5768a372279d,10822,83,74,11271,3045144,784875600,,
2023,12652,WR,NOS,"Thomas, Michael",NOS,2016,653699,,1983802,,29281,Ohio State,212,16,2,90c1756d-1f47-41b7-89fe-b113c9850bc1,10759,13,75,11222,2976316,731134800,michaelthomas/2556370,
2023,12656,WR,FA,"Higgins, Rashard",CLE,2016,741322,,2071919,,29406,Colorado State,198,35,5,7e34053d-00bf-4f3f-a464-329c8f5057d0,10830,17,73,11384,3042910,781506000,,
2023,12657,WR,FA,"Sharpe, Tajae",TEN,2016,703270,Show19ine,2010724,,29374,Massachusetts,194,1,5,b4e5a9af-6d00-4d51-9bb9-c7d5f69898df,11003,88,74,11325,2982828,788158800,,
2023,12658,WR,NYG,"Shepard, Sterling",NYG,2016,691278,sterl_shep3,1996786,,29274,Oklahoma,194,9,2,1ffc735b-74d8-44d2-ab32-00c5485c799f,10988,17,70,11326,2976592,729320400,,
2023,12660,WR,FA,"Cooper, Pharoh",FA,2016,744595,KingTutt_chdown,2079796,,29351,South Carolina,208,19,4,4f724338-aa8c-436d-90b2-45299572c53e,10823,14,71,11281,3048897,794552400,,
2023,12665,WR,FA,"Allison, Geronimo",FA,2016,821159,,2131172,,29719,Illinois,202,,,cadecca8-a102-43a5-9a0c-f7cef0b9a579,10884,18,75,11550,3115913,758869200,,
2023,12675,WR,FA,"Thomas, Mike",FA,2016,835086,,2139967,,29440,Southern Mississippi,200,31,6,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,11076,80,73,11491,3123986,777013200,,
2023,12676,TE,NEP,"Henry, Hunter",SDC,2016,744425,Hunter_Henry84,2079848,,29269,Arkansas,249,4,2,705899da-3c20-4bc3-b5d0-2e6e40655131,10735,85,77,11299,3046439,786776400,,
2023,12677,TE,LVR,"Hooper, Austin",ATL,2016,739424,AustinHooper18,2067004,,29315,Stanford,254,18,3,90c2a93f-d837-4e1b-b57c-56648903a8db,10748,81,76,11301,3043275,783406800,,
2023,12678,TE,LAR,"Higbee, Tyler",RAM,2016,604176,Ty_Higs19,1853103,,29344,Western Kentucky,255,12,4,0df7912d-9e81-47ea-b4f7-d04986df4ee8,10854,89,78,11430,2573401,725864400,,
2023,12680,TE,LAC,"Vannett, Nick",SEA,2016,606488,N_Vannett81,1871322,,29328,Ohio State,257,31,3,c731aa8a-778b-4ccd-a19f-517eb66f47b7,10949,45,77,11329,2576399,731394000,,
2023,12686,DE,LAC,"Bosa, Joey",SDC,2016,728330,jbbigbear,2235544,,29237,Ohio State,280,3,1,1ce88c74-024e-4288-94ee-5dca10362153,10914,97,77,11207,3051389,805438800,,
2023,12687,DE,BUF,"Lawson, Shaq",BUF,2016,653108,Shaq_Lawson90,1983523,,29253,Clemson,270,19,1,89919ab7-0fa2-4fbc-b018-5f2d3e3c21e3,11106,90,75,11306,2977679,771829200,,
2023,12688,DT,IND,"Buckner, DeForest",SFO,2016,689690,deforestbuckner,1996158,,29241,Oregon,295,7,1,d97529e5-f1cd-4fe0-8697-4b51bbe52fd4,10925,99,79,11273,2971282,763880400,,
2023,12691,DE,MIA,"Ogbah, Emmanuel",CLE,2016,691301,EmanOgbah,1996808,,29266,Oklahoma State,275,1,2,2300fe3b-c81f-4786-ae0c-0c229644239d,11155,90,76,11317,2977740,752562000,,
2023,12697,DT,NYG,"Robinson, A'Shawn",DET,2016,750852,AshawnRobinson,2082728,,29280,Alabama,320,15,2,3f44e069-a9c7-40dc-bfa9-cd403ee9cdbd,11162,94,75,11323,3054857,795762000,,
2023,12698,DT,SEA,"Reed, Jarran",SEA,2016,824539,1j_reed,2131655,,29289,Alabama,315,18,2,c02b49d3-ddc1-4ffc-9f40-487199882fa5,11217,90,75,11322,3115312,724482000,,
2023,12699,DT,CHI,"Billings, Andrew",CIN,2016,747918,BillingsAndrew,2079903,,29356,Baylor,340,24,4,67760ee1-c969-488f-b449-b8c37e7e32bb,10907,97,73,11276,3051775,794466000,,
2023,12700,DT,LAC,"Johnson, Austin",TEN,2016,697675,,2006428,,29277,Penn State,314,12,2,014038bd-e9b7-476f-b7bd-bd78a46a9a57,11071,69,76,11370,2979591,768373200,,
2023,12701,LB,FA,"Smith, Jaylon",DAL,2016,749966,thejaylonsmith,2082844,,29268,Notre Dame,244,3,2,0bf6b11f-920a-4ced-9a69-0b4afc5df36f,10801,54,74,11327,3052896,803106000,,
2023,12702,LB,PIT,"Jack, Myles",JAC,2016,744683,MylesJack,2079677,,29270,UCLA,255,5,2,66e776e7-f354-4939-835b-a23dc889c6ae,11064,51,73,11302,3047566,810104400,,
2023,12703,LB,CLE,"Ragland, Reggie",BUF,2016,694601,,2000915,,29275,Alabama,252,10,2,cda62c8b-89dd-4c03-a86d-dba70541693a,11109,19,74,11320,2979855,748760400,,
2023,12707,DE,FA,"Jenkins, Jordan",NYJ,2016,694644,jordanOLB,2000880,,29317,Georgia,259,20,3,ae3bb00f-84e8-439f-ab56-38c6838b8b97,11070,94,75,11333,2977647,773038800,,
2023,12711,CB,MIA,"Ramsey, Jalen",JAC,2016,742155,jalenramsey,2071515,,29239,Florida State,211,5,1,ca53fda9-d20a-4bc7-b8dc-deef28355399,11111,5,73,11219,3045373,782974800,,
2023,12713,CB,FA,"Alexander, Mackensie",MIN,2016,754214,MackAlexander20,2087700,,29287,Clemson,192,23,2,9b14942e-0ddc-436c-a6be-5947a39589e5,10880,24,70,11269,3045120,753080400,,
2023,12714,CB,WAS,"Fuller, Kendall",WAS,2016,742419,KeFu11er,2071630,,29318,Virginia Tech,198,21,3,81ba31db-e21a-4944-8d0f-4e12cb83e3c4,11038,29,71,11294,3045465,792651600,,
2023,12715,CB,MIA,"Apple, Eli",NYG,2016,728318,EliApple13,2060759,,29244,Ohio State,199,10,1,72a42703-19b7-417c-87ce-344fd792f5ca,10886,41,73,11332,3040506,807944400,,
2023,12716,CB,NEP,"Mills, Jalen",PHI,2016,651021,greengoblin,1984271,,29467,LSU,191,12,7,12563365-b4aa-4b85-93a3-b220c8212707,11137,26,72,11311,2976540,765608400,,
2023,12717,S,FA,"Joseph, Karl",OAK,2016,651264,_IamKJ8,1983624,,29248,West Virginia,200,14,1,741c1ab2-378b-45ce-86c7-533e6a031f22,11082,38,70,11364,2976639,747464400,,
2023,12718,S,CAR,"Bell, Vonn",NOS,2016,728329,TheVonnBell7,2060762,,29295,Ohio State,210,30,2,656b68e1-651d-4596-8f6d-c97b4e4d9536,10905,24,71,11369,3051388,787208400,,
